2026-04-01 20:46:08 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 20:47:53 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-01 20:48:07 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 20:48:36 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=none
2026-04-01 20:52:48 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-01 20:52:53 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-01 20:53:01 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=81;agrupar=none
2026-04-01 20:53:10 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=81;agrupar=none
2026-04-01 20:53:15 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=81;agrupar=none
2026-04-01 20:53:15 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=81;agrupar=none
2026-04-01 20:56:48 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-01 20:56:51 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-01 20:57:01 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:23:53 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-01 21:23:57 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-01 21:24:13 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:24:30 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=6;agrupar=none
2026-04-01 21:26:13 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-01 21:27:09 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-01 21:27:14 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-01 21:27:31 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-01 21:30:36 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-01 21:30:39 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-01 21:30:50 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:33:42 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-01 21:33:46 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-01 21:33:50 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:33:54 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:33:56 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:33:57 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:34:03 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-01 21:34:13 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:34:14 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:34:18 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-01 21:34:18 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-01 21:34:19 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=9;agrupar=none
2026-04-01 21:34:30 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=customer
2026-04-01 21:34:36 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=9;agrupar=none
2026-04-01 21:36:08 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=9;agrupar=none
2026-04-01 21:36:11 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=9;agrupar=none
2026-04-01 21:36:14 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=9;agrupar=none
2026-04-01 21:36:16 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:36:22 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:38:18 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-01 21:41:22 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-01 21:41:27 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-01 21:41:51 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-01 21:41:53 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-01 21:41:54 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-01 21:41:54 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:41:55 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:41:58 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:41:59 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:42:01 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:42:02 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:42:02 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:42:13 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-01 21:42:15 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:45:23 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-01 21:45:26 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-01 21:45:41 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-01 21:45:42 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-01 21:45:43 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-01 21:45:55 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:45:58 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:49:42 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-01 21:49:46 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-01 21:49:51 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:49:55 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:50:44 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:53:14 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-01 21:53:20 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-01 21:53:25 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:53:25 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:53:28 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:53:28 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:53:37 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=6;agrupar=none
2026-04-01 21:54:26 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=6;agrupar=none
2026-04-01 21:54:27 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-01 21:54:31 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-01 21:54:37 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:54:45 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-01 21:55:16 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=211;agrupar=none
2026-04-02 10:43:33 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 10:43:43 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=none
2026-04-02 10:44:48 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-02 10:45:42 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=none
2026-04-02 11:27:15 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=none
2026-04-02 11:27:16 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=none
2026-04-02 11:27:22 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=none
2026-04-02 11:27:24 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=none
2026-04-02 11:27:25 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=none
2026-04-02 11:27:27 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=none
2026-04-02 11:27:43 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=customer
2026-04-02 11:27:51 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=none
2026-04-02 12:05:18 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 12:10:34 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 12:13:25 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 12:13:28 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=none
2026-04-02 14:59:03 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 14:59:08 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=none
2026-04-02 15:03:44 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=none
2026-04-02 15:03:49 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-02 15:03:55 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=none
2026-04-02 15:04:11 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=none
2026-04-02 15:04:14 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=none
2026-04-02 15:04:30 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=none
2026-04-02 15:04:32 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=none
2026-04-02 15:09:40 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 15:09:46 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=none
2026-04-02 15:09:51 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=none
2026-04-02 15:14:09 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 15:14:13 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=none
2026-04-02 15:14:26 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=84;agrupar=none
2026-04-02 15:14:32 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=84;agrupar=none
2026-04-02 15:14:33 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=367;agrupar=none
2026-04-02 15:14:36 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=367;agrupar=none
2026-04-02 15:14:37 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=367;agrupar=none
2026-04-02 15:21:34 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=374;agrupar=none
2026-04-02 15:21:35 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=393;agrupar=none
2026-04-02 15:21:37 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=393;agrupar=none
2026-04-02 15:22:13 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 15:22:18 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=none
2026-04-02 15:22:43 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=none
2026-04-02 15:22:48 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=6341;agrupar=none
2026-04-02 15:22:51 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=6341;agrupar=none
2026-04-02 15:23:04 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=none
2026-04-02 15:23:33 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=none
2026-04-02 15:24:01 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=1;agrupar=none
2026-04-02 15:24:09 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=3492;agrupar=none
2026-04-02 15:24:23 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=3492;agrupar=none
2026-04-02 15:24:40 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=3;agrupar=none
2026-04-02 15:25:28 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=3492;agrupar=none
2026-04-02 15:32:13 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 15:32:15 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-02 15:32:30 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=3;agrupar=none
2026-04-02 15:32:35 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=3;agrupar=none
2026-04-02 15:44:00 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 15:45:04 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=clientes_inativos;quantidade=263
2026-04-02 15:48:52 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 15:48:56 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=clientes_inativos;quantidade=263
2026-04-02 15:49:11 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 15:49:15 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=clientes_inativos;quantidade=263
2026-04-02 15:49:25 | usuario=eduardo | acao=acao_operacional | detalhe=acao=Excluir cliente;selecionados=1;afetados=1
2026-04-02 15:49:26 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=clientes_inativos;quantidade=263
2026-04-02 15:49:42 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 15:49:47 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-02 16:38:05 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 16:38:09 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-02 16:38:21 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=3;agrupar=none
2026-04-02 16:38:22 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=3;agrupar=none
2026-04-02 16:40:06 | usuario=eduardo | acao=enviar_email_fatura | detalhe=cliente=JOSIGLEISON DE JESUS MIRANDA;para=edubnuster@gmail.com;invoice=8052787
2026-04-02 16:41:05 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=clientes_inativos;quantidade=263
2026-04-02 16:46:49 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 16:46:53 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-02 16:47:04 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=3;agrupar=none
2026-04-02 16:47:06 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=3;agrupar=none
2026-04-02 16:55:45 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 17:00:07 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 17:03:17 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 17:03:40 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 17:09:54 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 17:12:37 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 17:12:48 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 17:14:58 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 17:20:00 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 17:26:19 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 17:27:57 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-02 17:28:04 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=3;agrupar=none
2026-04-02 17:28:05 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=3;agrupar=none
2026-04-02 17:29:41 | usuario=eduardo | acao=enviar_email_fatura | detalhe=cliente=MAIKY DOURADO MAIA ROCHA;para=eduardo@databrev.com.br;invoice=8054801
2026-04-02 17:40:26 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-02 17:40:34 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=clientes_inativos;quantidade=263
2026-04-02 17:40:44 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-02 17:45:20 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 17:45:34 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-02 17:45:53 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 17:46:00 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-02 17:49:36 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 17:49:44 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-02 17:49:49 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=clientes_inativos;quantidade=263
2026-04-02 17:50:04 | usuario=eduardo | acao=acao_operacional | detalhe=acao=Excluir cliente;selecionados=2;afetados=2
2026-04-02 17:50:05 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=clientes_inativos;quantidade=263
2026-04-02 17:53:34 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 17:53:40 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-02 17:53:45 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=clientes_inativos;quantidade=263
2026-04-02 17:54:01 | usuario=eduardo | acao=acao_operacional | detalhe=acao=Excluir cliente;selecionados=10;afetados=10
2026-04-02 17:54:02 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=clientes_inativos;quantidade=263
2026-04-02 18:04:30 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-02 18:04:33 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-02 18:04:45 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=3;agrupar=none
2026-04-02 18:04:46 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=3;agrupar=none
2026-04-07 16:50:15 | usuario=eduardo | acao=login_sucesso | detalhe=tipo=local
2026-04-07 16:50:21 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=0;agrupar=none
2026-04-07 16:50:36 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=3;agrupar=none
2026-04-07 16:50:37 | usuario=eduardo | acao=carregar_lista | detalhe=tipo=faturas_receber;quantidade=3;agrupar=none
